train_loss,val_loss,val_sent_acc,val_len_acc
1.0289340657340378,0.7250863727993435,0.7833333333333333,0.9486666666666667
0.674561260634802,0.635928201092614,0.7848888888888889,0.9817777777777777
0.6192750684850976,0.6053926024436951,0.7897777777777778,0.9875555555555555
0.5937975020973623,0.5974683782259623,0.79,0.9871111111111112
0.5829053971299399,0.594455044163598,0.7911111111111111,0.9886666666666667
