train_loss,val_loss,val_ppl
7.125664698282877,5.538291542053223,254.24326427564247
5.21486754099528,4.925903778076172,137.81383850144948
4.833881304423015,4.687755043029785,108.60908319838634
4.642050530751546,4.538434066772461,93.54420139431639
