train_loss,val_loss,val_ppl
6.8665333811442055,5.012257232666015,150.24348819353173
4.628968251546224,4.364799167633056,78.63360618263002
4.216947366078695,4.086170463562012,59.51155310660783
4.007988459269206,3.9377465629577637,51.302863172964564
